1 1 1 2 0 0 0
2 1 2 -2 2.085 0 0
3 1 2 -2 0 2.085 0
4 1 1 2 2.085 2.085 0
5 1 2 -2 0 0 2.085
6 1 1 2 2.085 0 2.085
7 1 1 2 0 2.085 2.085
8 1 2 -2 2.085 2.085 2.085
