112	1	1	0	6.1261	-1.4205	4.8009e-06	
121	1	1	0	7.3515	-7.813	3.3428e-06	
123	1	1	0	7.3515	-4.9692	6.7189e-06	
125	1	1	0	7.3515	-3.5497	9.0274e-06	
127	1	1	0	7.3515	-0.71	-2.2954e-06	
122	1	1	0	8.5768	-7.1013	2.7798e-06	
124	1	1	0	8.5769	-5.6818	-2.5387e-07	
126	1	1	0	8.577	-2.8388	1.2008e-07	
128	1	1	0	8.5769	-1.4205	-4.4101e-07	
137	1	1	0	9.8019	-7.813	3.3829e-06	
138	1	1	0	11.0269	-7.1009	-7.0472e-06	
139	1	1	0	9.8022	-4.9695	3.2745e-07	
140	1	1	0	11.0272	-5.6813	-5.312e-06	
141	1	1	0	9.8018	-3.55	-3.2674e-06	
142	1	1	0	11.0276	-2.8393	-8.2646e-06	
143	1	1	0	9.8023	-0.70999	-8.4375e-07	
144	1	1	0	11.0275	-1.4204	-6.4252e-06	
153	1	1	0	12.2525	-7.8126	-8.026e-06	
154	1	1	0	13.4778	-7.1014	-1.2144e-05	
155	1	1	0	12.2525	-4.9699	-1.6953e-05	
156	1	1	0	13.4776	-5.6817	-2.1085e-05	
157	1	1	0	12.2527	-3.5499	-1.7248e-05	
158	1	1	0	13.478	-2.8394	-1.633e-05	
159	1	1	0	12.2528	-0.70988	-6.1886e-06	
160	1	1	0	13.4778	-1.4209	-5.0982e-06	
169	1	1	0	14.7032	-7.8127	-1.2696e-05	
171	1	1	0	14.7034	-4.9705	-3.0713e-05	
173	1	1	0	14.7031	-3.5502	-2.7385e-05	
175	1	1	0	14.7034	-0.71007	-4.8633e-06	
7	1	1	0	17.1541	-7.8117	-2.3687e-05	
8	1	1	0	18.3817	-7.0994	-4.7453e-05	
9	1	1	-0.115	19.5903	-7.8271	-2.4334e-05	
16	1	1	0	17.1541	-4.9714	-5.994e-05	
17	1	1	0	18.3812	-5.6832	-7.5507e-05	
18	1	1	-0.115	19.5897	-4.9558	-0.00011803	
25	1	1	0	17.1535	-3.5497	-5.6991e-05	
26	1	1	0	18.3807	-2.8381	-6.6506e-05	
27	1	1	-0.115	19.5896	-3.5652	-0.00010731	
34	1	1	0	17.1537	-0.71055	-1.2153e-05	
35	1	1	0	18.3809	-1.4225	-3.0212e-05	
36	1	1	-0.115	19.5891	-0.69546	2.6899e-07	
74	1	2	0.115	20.5632	-7.3722	-2.7121e-05	
77	1	2	0.115	20.5633	-5.4113	-0.0001499	
78	1	2	0.115	20.5639	-3.1091	-0.00013364	
81	1	2	0.115	20.5635	-1.1506	4.86e-06	
170	1	1	0	15.9287	-7.1014	-2.9632e-05	
172	1	1	0	15.9281	-5.6818	-4.0598e-05	
174	1	1	0	15.9283	-2.8399	-3.6324e-05	
176	1	1	0	15.9285	-1.4212	-2.0546e-05	
37	1	1	-0.115	-4.8861	0.69546	-1.2946e-05	
38	1	1	0	-3.6779	1.4225	-2.7675e-07	
39	1	1	0	-2.4507	0.71055	1.3212e-06	
40	1	1	0	-1.2254	1.4212	2.8775e-06	
46	1	1	-0.115	-4.8866	3.5652	2.5887e-05	
47	1	1	0	-3.6777	2.8381	9.0037e-06	
48	1	1	0	-2.4505	3.5497	1.9153e-06	
49	1	1	0	-1.2252	2.8399	-2.1306e-06	
55	1	1	-0.115	-4.8867	4.9558	2.223e-05	
56	1	1	0	-3.6782	5.6832	4.1524e-06	
57	1	1	0	-2.4511	4.9714	-2.7605e-08	
58	1	1	0	-1.2251	5.6818	-2.1874e-06	
64	1	1	-0.115	-4.8873	7.8271	-3.4137e-05	
65	1	1	0	-3.6787	7.0994	-1.2407e-05	
66	1	1	0	-2.4511	7.8117	-1.2217e-05	
67	1	1	0	-1.2257	7.1014	-5.2394e-06	
68	1	1	0	-0.00021413	7.8127	-7.902e-06	
80	1	2	0.115	-5.8604	1.1506	-2.9247e-05	
83	1	2	0.115	-5.8609	3.1091	3.9451e-05	
84	1	2	0.115	-5.8603	5.4113	3.7802e-05	
87	1	2	0.115	-5.8602	7.3722	-4.7487e-05	
41	1	1	0	-0.00034691	0.71007	8.8681e-07	
50	1	1	0	-9.8642e-05	3.5502	-6.1135e-06	
59	1	1	0	-0.00036876	4.9705	-1.0764e-05	
42	1	1	0	1.2252	1.4209	1.8254e-06	
51	1	1	0	1.225	2.8394	-3.4928e-06	
60	1	1	0	1.2254	5.6817	-6.036e-06	
69	1	1	0	1.2252	7.1014	-9.6327e-06	
97	1	1	0	2.4502	0.70988	6.7288e-07	
98	1	1	0	3.6755	1.4204	-2.8472e-07	
99	1	1	0	2.4503	3.5499	-3.661e-06	
100	1	1	0	3.6754	2.8393	-5.2255e-06	
101	1	1	0	2.4505	4.9699	-7.6559e-06	
102	1	1	0	3.6758	5.6813	-7.9361e-06	
103	1	1	0	2.4505	7.8126	-9.736e-06	
104	1	1	0	3.6761	7.1009	-8.6779e-06	
113	1	1	0	4.9007	0.70999	-1.6091e-06	
114	1	1	0	6.1261	1.4205	1.898e-06	
115	1	1	0	4.9012	3.55	-5.1411e-06	
116	1	1	0	6.126	2.8388	1.5613e-06	
117	1	1	0	4.9008	4.9695	-2.8965e-06	
118	1	1	0	6.1262	5.6818	-9.0521e-07	
119	1	1	0	4.9012	7.813	-8.3431e-06	
120	1	1	0	6.1262	7.1013	-3.074e-06	
129	1	1	0	7.3515	0.71	-1.8573e-06	
131	1	1	0	7.3515	3.5497	1.7803e-07	
133	1	1	0	7.3515	4.9692	4.2933e-06	
135	1	1	0	7.3515	7.813	-3.6903e-06	
130	1	1	0	8.5769	1.4205	-5.4856e-06	
132	1	1	0	8.577	2.8388	-2.802e-06	
134	1	1	0	8.5769	5.6818	3.8749e-06	
136	1	1	0	8.5768	7.1013	1.3607e-06	
145	1	1	0	9.8023	0.70999	-2.2906e-06	
146	1	1	0	11.0275	1.4204	1.4113e-06	
147	1	1	0	9.8018	3.55	-1.486e-06	
148	1	1	0	11.0276	2.8393	4.4484e-06	
149	1	1	0	9.8022	4.9695	8.1129e-06	
150	1	1	0	11.0272	5.6813	1.2829e-05	
151	1	1	0	9.8019	7.813	2.0602e-06	
152	1	1	0	11.0269	7.1009	8.1088e-06	
161	1	1	0	12.2528	0.70988	-6.9665e-07	
162	1	1	0	13.4778	1.4209	1.03e-05	
163	1	1	0	12.2527	3.5499	9.565e-06	
164	1	1	0	13.478	2.8394	1.9133e-05	
165	1	1	0	12.2525	4.9699	1.4148e-05	
166	1	1	0	13.4776	5.6817	1.6066e-05	
167	1	1	0	12.2525	7.8126	6.382e-06	
168	1	1	0	13.4778	7.1014	9.4424e-06	
177	1	1	0	14.7034	0.71007	8.7882e-06	
179	1	1	0	14.7031	3.5502	3.0203e-05	
181	1	1	0	14.7034	4.9705	2.6646e-05	
183	1	1	0	14.7032	7.8127	4.0835e-06	
43	1	1	0	17.1537	0.71055	2.1129e-05	
44	1	1	0	18.3809	1.4225	4.5967e-05	
45	1	1	-0.115	19.5891	0.69546	4.1611e-05	
52	1	1	0	17.1535	3.5497	5.929e-05	
53	1	1	0	18.3807	2.8381	7.0368e-05	
54	1	1	-0.115	19.5896	3.5652	0.00010685	
61	1	1	0	17.1541	4.9714	5.5797e-05	
62	1	1	0	18.3812	5.6832	6.6782e-05	
63	1	1	-0.115	19.5897	4.9558	0.00010649	
70	1	1	0	17.1541	7.8117	1.0246e-05	
71	1	1	0	18.3817	7.0994	3.433e-05	
72	1	1	-0.115	19.5903	7.8271	1.6396e-05	
82	1	2	0.115	20.5635	1.1506	5.8657e-05	
85	1	2	0.115	20.5639	3.1091	0.00012626	
86	1	2	0.115	20.5633	5.4113	0.00012718	
88	1	2	0.115	20.5632	7.3722	2.1245e-05	
178	1	1	0	15.9285	1.4212	2.4788e-05	
180	1	1	0	15.9283	2.8399	4.0652e-05	
182	1	1	0	15.9281	5.6818	3.3522e-05	
184	1	1	0	15.9287	7.1014	1.5449e-05	
